Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Daily_Web_Visits,Ad_Spend,Customer_Segment,Satisfaction_Score,Delivery_Time,Quarter,Promotion_Flag,Return_Rate
2024-01-18,Printer,Office,South,4,2464,602.3,5637,469.1,Frecuente,9.3,14,1,0,0.041
2024-12-14,Camera,Electronics,West,5,2445,146.6,8385,1316.99,Ocasional,10.0,9,4,1,0.13
2023-02-24,Keyboard,Accessories,North,8,5312,841.13,1706,260.87,Frecuente,7.3,1,1,0,0.117
2022-03-31,Keyboard,Accessories,South,1,657,101.85,9771,559.01,Frecuente,9.6,8,1,1,0.067
2024-05-17,Keyboard,Accessories,South,3,2580,173.89,6381,1276.03,Nuevo,9.2,14,2,0,0.136
2022-10-05,Laptop,Electronics,East,8,4624,893.74,8500,302.15,Frecuente,6.3,14,4,0,0.123
2023-11-22,Smartwatch,Electronics,North,2,1258,146.7,3938,1235.63,Premium,7.3,3,4,1,0.017
2024-07-28,Camera,Electronics,East,7,6468,398.23,9462,137.02,Frecuente,6.9,6,3,0,0.091
2023-05-24,Monitor,Accessories,West,3,1359,152.85,6450,744.06,Nuevo,8.7,14,2,1,0.12
2024-11-28,Laptop,Electronics,North,1,104,18.67,1705,131.49,Nuevo,8.2,11,4,0,0.121
2023-03-01,Headphones,Accessories,South,3,1785,93.17,9267,1023.3,Frecuente,8.0,8,1,0,0.014
2022-06-04,Monitor,Accessories,North,8,7728,1748.26,8059,1190.09,Ocasional,9.1,5,2,0,0.034
2023-05-27,Smartphone,Electronics,West,6,4188,1231.16,3351,1277.79,Premium,7.3,11,2,0,0.062
2022-06-25,Smartwatch,Electronics,South,8,3520,359.84,5683,1472.27,Ocasional,7.5,9,2,1,0.038
2023-08-12,Camera,Electronics,East,3,2280,365.17,4186,1014.58,Premium,9.5,8,3,1,0.016
2024-07-09,Printer,Office,North,9,2484,655.54,5663,1158.21,Ocasional,9.9,13,3,0,0.094
2024-04-17,Tablet,Electronics,West,3,1248,348.19,9671,768.52,Nuevo,9.1,6,2,0,0.076
2023-12-12,Smartwatch,Electronics,West,2,850,59.92,9039,1370.85,Frecuente,6.9,9,4,0,0.023
2022-01-07,Printer,Office,East,4,1412,150.13,2547,972.76,Frecuente,6.5,1,1,0,0.088
2022-05-30,Headphones,Accessories,North,1,465,26.5,9732,1327.66,Premium,6.8,10,2,1,0.009
2024-05-28,Printer,Office,West,1,293,29.58,4660,368.47,Frecuente,7.7,8,2,0,0.057
2022-01-01,Tablet,Electronics,North,9,9234,2523.67,7195,755.17,Premium,6.9,13,1,0,0.119
2022-12-01,Tablet,Electronics,North,2,1298,239.45,7760,1100.13,Frecuente,9.6,5,4,0,0.134
2024-08-07,Printer,Office,East,9,9477,2443.62,5087,320.03,Nuevo,8.7,13,3,0,0.037
2024-05-29,Printer,Office,South,7,6713,457.99,4838,332.78,Premium,7.7,9,2,1,0.129
2022-04-25,Laptop,Electronics,South,5,5700,999.26,4835,1467.5,Nuevo,7.1,3,2,0,0.134
2024-07-29,Camera,Electronics,West,6,4146,700.46,8694,663.22,Premium,7.5,3,3,0,0.091
2023-10-11,Tablet,Electronics,North,8,6968,704.55,4170,289.09,Ocasional,7.9,3,4,0,0.147
2024-09-09,Camera,Electronics,East,2,1054,243.5,3159,510.57,Frecuente,8.9,5,3,0,0.037
2022-03-15,Keyboard,Accessories,West,3,1983,453.09,3935,608.12,Nuevo,6.4,8,1,0,0.01
2023-10-26,Keyboard,Accessories,South,5,875,70.72,2351,942.17,Frecuente,9.4,13,4,1,0.127
2023-09-25,Printer,Office,North,2,268,63.01,4219,1386.06,Frecuente,6.5,14,3,0,0.074
2024-07-17,Headphones,Accessories,West,6,5370,1045.1,1583,1480.15,Ocasional,7.0,10,3,0,0.052
2024-01-10,Monitor,Accessories,West,8,3624,1071.43,1352,984.51,Ocasional,10.0,7,1,0,0.008
2024-09-22,Smartwatch,Electronics,West,4,1932,301.16,7376,1055.89,Ocasional,6.8,9,3,1,0.01
2022-09-05,Smartphone,Electronics,North,7,6020,384.74,1235,496.31,Premium,6.4,5,3,0,0.014
2024-05-02,Headphones,Accessories,East,5,1775,234.67,5897,1288.59,Frecuente,8.6,4,2,0,0.028
2023-03-09,Smartwatch,Electronics,West,3,1488,382.09,7908,342.34,Ocasional,7.6,8,1,1,0.146
2024-09-21,Keyboard,Accessories,East,6,6720,1113.56,7382,177.44,Ocasional,6.4,12,3,0,0.042
2022-04-06,Mouse,Accessories,East,7,5047,1356.23,4737,1460.42,Ocasional,6.0,1,2,1,0.123
2022-03-07,Tablet,Electronics,East,5,3735,957.13,2339,1298.93,Frecuente,6.3,2,1,1,0.003
2024-02-26,Keyboard,Accessories,East,5,1250,120.74,9341,469.39,Frecuente,8.1,3,1,1,0.048
2022-01-11,Tablet,Electronics,North,7,2751,548.05,8434,1019.25,Nuevo,6.9,3,1,0,0.136
2023-07-14,Laptop,Electronics,East,9,468,58.98,6316,711.19,Ocasional,9.1,3,3,0,0.028
2023-07-06,Printer,Office,North,4,632,114.82,1324,498.23,Premium,9.4,2,3,1,0.043
2022-09-15,Keyboard,Accessories,South,7,798,219.2,834,444.43,Nuevo,6.6,1,3,0,0.124
2022-01-28,Smartwatch,Electronics,South,5,1295,104.26,3494,221.32,Ocasional,7.3,5,1,0,0.018
2024-12-10,Camera,Electronics,West,4,3360,540.38,1996,832.99,Frecuente,6.6,11,4,0,0.008
2023-06-11,Camera,Electronics,North,5,995,206.95,8673,680.96,Frecuente,7.1,3,2,0,0.145
2024-12-20,Smartwatch,Electronics,East,5,550,28.72,2455,778.04,Ocasional,7.0,5,4,0,0.061
2023-02-27,Monitor,Accessories,West,8,5384,724.8,3185,338.73,Frecuente,9.1,14,1,1,0.099
2023-11-19,Printer,Office,East,3,3534,489.06,9769,1409.14,Ocasional,7.4,3,4,0,0.019
2024-02-20,Smartphone,Electronics,West,9,6813,890.05,8273,965.11,Ocasional,8.0,14,1,0,0.033
2023-11-27,Smartwatch,Electronics,East,6,5508,1632.37,2577,1351.41,Frecuente,8.7,8,4,1,0.069
2022-01-27,Headphones,Accessories,East,1,966,202.53,4143,181.72,Nuevo,9.3,11,1,0,0.101
2024-07-04,Mouse,Accessories,South,4,460,92.24,5399,941.82,Frecuente,7.2,5,3,0,0.044
2023-06-26,Smartphone,Electronics,North,6,7026,459.4,6810,1277.2,Frecuente,6.8,5,2,0,0.133
2024-05-24,Smartphone,Electronics,South,5,910,116.47,9393,509.76,Ocasional,9.9,6,2,0,0.117
2022-08-22,Monitor,Accessories,West,9,5796,1729.18,8775,308.81,Ocasional,7.3,2,3,0,0.083
2022-09-28,Monitor,Accessories,North,3,1050,292.64,9783,412.23,Frecuente,8.7,5,3,0,0.069
2024-05-28,Mouse,Accessories,West,1,1043,151.13,886,423.94,Ocasional,8.7,13,2,0,0.093
2022-10-08,Printer,Office,South,3,3330,503.85,2745,681.85,Nuevo,8.1,1,4,0,0.11
2022-01-19,Mouse,Accessories,East,8,1896,448.53,5848,502.43,Ocasional,6.9,9,1,0,0.02
2023-04-29,Camera,Electronics,West,5,5170,1248.66,966,421.49,Ocasional,6.6,10,2,0,0.128
2023-04-24,Printer,Office,North,2,466,25.04,3875,979.8,Frecuente,7.9,2,2,0,0.073
2023-06-15,Mouse,Accessories,North,8,6032,1636.61,1959,98.49,Frecuente,8.0,2,2,0,0.14
2023-03-22,Camera,Electronics,South,1,1084,103.06,9362,523.74,Ocasional,9.1,8,1,0,0.143
2023-09-20,Keyboard,Accessories,North,2,490,45.34,1101,1040.83,Premium,8.8,4,3,1,0.005
2022-06-30,Monitor,Accessories,North,6,558,57.01,1909,280.26,Ocasional,9.6,14,2,0,0.058
2024-02-18,Monitor,Accessories,East,4,4024,787.06,2353,346.97,Frecuente,9.9,3,1,1,0.079
2023-02-02,Mouse,Accessories,East,4,1560,461.15,1911,316.99,Frecuente,8.9,2,1,0,0.081
2024-03-08,Laptop,Electronics,North,1,126,26.62,5901,21.37,Frecuente,6.3,5,1,0,0.123
2023-10-08,Mouse,Accessories,South,7,4921,827.87,3961,721.18,Frecuente,7.6,5,4,0,0.021
2023-10-10,Headphones,Accessories,West,5,2665,532.76,9168,77.66,Frecuente,8.4,3,4,0,0.093
2023-04-05,Headphones,Accessories,South,4,200,58.42,2977,423.95,Ocasional,8.4,10,2,0,0.141
2024-08-01,Smartwatch,Electronics,East,2,186,32.48,5603,1492.31,Ocasional,6.7,5,3,1,0.15
2024-10-12,Monitor,Accessories,South,8,5456,898.06,6770,1379.23,Frecuente,8.3,8,4,1,0.002
2022-07-29,Smartwatch,Electronics,West,9,3321,540.67,6446,338.31,Frecuente,7.4,4,3,1,0.146
2024-02-13,Headphones,Accessories,North,7,3766,914.49,8065,478.8,Ocasional,7.4,2,1,1,0.018
2022-05-07,Keyboard,Accessories,West,6,3150,498.63,2417,706.28,Premium,9.3,1,2,0,0.081
2022-05-19,Laptop,Electronics,East,2,646,110.13,5320,1269.73,Ocasional,7.7,1,2,0,0.037
2022-08-12,Smartphone,Electronics,South,5,2665,369.73,8105,1207.92,Ocasional,8.1,13,3,0,0.091
2023-10-13,Smartwatch,Electronics,North,9,1467,384.22,8698,206.84,Ocasional,8.3,4,4,0,0.006
2024-07-05,Tablet,Electronics,North,7,4620,990.79,6368,204.18,Nuevo,8.3,5,3,1,0.036
2023-03-17,Tablet,Electronics,West,8,1184,148.69,6692,636.76,Ocasional,6.9,9,1,0,0.045
2023-11-01,Camera,Electronics,East,1,113,20.07,8709,1307.74,Nuevo,8.4,2,4,0,0.137
2024-10-02,Printer,Office,East,8,3336,492.76,6436,1325.49,Nuevo,7.3,9,4,0,0.088
2023-04-09,Smartphone,Electronics,South,4,4224,477.33,9514,178.9,Frecuente,8.6,8,2,1,0.106
2022-07-09,Headphones,Accessories,North,3,1098,144.24,1712,869.96,Frecuente,6.6,12,3,0,0.101
2024-03-10,Camera,Electronics,South,8,4400,351.82,3805,250.4,Frecuente,10.0,2,1,1,0.059
2022-05-08,Printer,Office,North,8,5616,723.42,1565,1035.47,Frecuente,9.1,1,2,0,0.002
2024-03-02,Printer,Office,North,7,4676,520.38,1360,1376.32,Ocasional,7.7,11,1,0,0.016
2022-07-19,Smartwatch,Electronics,North,2,2370,641.23,4983,693.06,Frecuente,7.2,6,3,0,0.069
2023-01-24,Mouse,Accessories,West,7,4487,688.76,2646,142.96,Frecuente,7.6,1,1,1,0.141
2024-10-01,Camera,Electronics,North,6,6384,1754.15,4367,877.3,Frecuente,8.9,8,4,1,0.037
2023-03-30,Keyboard,Accessories,South,8,2960,878.11,4659,624.6,Ocasional,8.6,7,1,0,0.105
2022-03-24,Smartwatch,Electronics,East,1,897,250.78,6398,1220.13,Ocasional,8.8,14,1,0,0.124
2023-03-25,Smartphone,Electronics,East,2,1178,120.51,9484,523.71,Nuevo,9.6,14,1,0,0.136
2023-01-20,Smartwatch,Electronics,East,2,1026,64.51,8569,1314.85,Frecuente,7.8,8,1,0,0.044
2022-05-22,Printer,Office,South,1,1148,89.04,4093,425.08,Frecuente,8.7,3,2,0,0.14
2023-02-15,Printer,Office,West,7,3185,765.41,3593,253.13,Nuevo,7.8,11,1,0,0.091
2022-03-03,Smartphone,Electronics,East,7,5180,463.35,7822,473.59,Ocasional,8.6,3,1,0,0.076
2022-11-02,Headphones,Accessories,South,5,2025,295.13,1674,71.68,Ocasional,7.9,12,4,1,0.117
2024-12-24,Tablet,Electronics,North,9,1359,187.72,5634,436.24,Ocasional,9.1,9,4,1,0.036
2023-03-30,Camera,Electronics,South,4,1836,462.52,4518,996.97,Premium,6.0,5,1,1,0.122
2022-12-03,Tablet,Electronics,West,2,702,112.04,2236,230.58,Nuevo,6.9,14,4,1,0.097
2024-12-07,Smartphone,Electronics,West,8,6576,1337.38,6356,184.82,Ocasional,7.2,8,4,1,0.12
2024-03-07,Smartwatch,Electronics,West,2,1428,398.24,3546,215.93,Ocasional,9.8,6,1,0,0.128
2023-01-08,Camera,Electronics,North,7,6853,1259.03,2263,134.78,Ocasional,8.0,3,1,0,0.093
2022-05-16,Camera,Electronics,West,2,1492,276.56,6705,1314.46,Frecuente,7.5,10,2,0,0.006
2024-04-29,Printer,Office,North,6,1938,146.73,2154,1417.29,Frecuente,7.6,4,2,1,0.045
2023-01-08,Camera,Electronics,South,5,905,70.91,6892,88.91,Ocasional,7.8,3,1,0,0.132
2022-02-25,Printer,Office,North,3,2571,510.01,2039,1144.91,Ocasional,9.5,2,1,0,0.094
2024-04-08,Tablet,Electronics,West,4,1500,127.81,4630,1110.98,Premium,9.8,9,2,0,0.134
2023-03-17,Smartwatch,Electronics,South,9,8712,1034.27,8175,1495.43,Frecuente,9.4,13,1,0,0.058
2024-07-23,Monitor,Accessories,East,4,1308,368.28,2672,534.85,Nuevo,9.4,4,3,0,0.076
2024-03-06,Smartphone,Electronics,South,4,2648,707.32,7792,442.55,Frecuente,6.8,4,1,1,0.129
2022-03-18,Camera,Electronics,South,9,9810,1666.96,7358,690.56,Frecuente,7.1,9,1,0,0.114
2024-05-03,Headphones,Accessories,North,3,3291,274.1,9075,1287.73,Ocasional,8.4,3,2,1,0.057
2022-09-22,Smartwatch,Electronics,North,1,758,96.44,2104,1098.32,Ocasional,8.6,2,3,0,0.003
2022-09-29,Keyboard,Accessories,East,7,2436,715.14,7293,718.0,Ocasional,6.8,9,3,1,0.132
2024-06-01,Smartwatch,Electronics,North,7,560,163.16,9398,381.95,Nuevo,9.0,8,2,0,0.118
2022-10-20,Smartphone,Electronics,West,8,4240,519.72,7748,1095.98,Premium,6.8,1,4,0,0.067
2024-09-05,Monitor,Accessories,East,8,5416,403.52,2285,1284.7,Nuevo,7.1,4,3,1,0.082
2023-07-16,Smartphone,Electronics,East,8,1728,477.7,8310,611.93,Nuevo,7.2,3,3,1,0.031
2023-07-15,Keyboard,Accessories,West,9,6309,801.15,1519,1009.51,Ocasional,9.4,10,3,1,0.062
2023-08-08,Keyboard,Accessories,North,8,3400,758.57,6094,612.31,Ocasional,8.9,10,3,1,0.024
2022-04-29,Laptop,Electronics,East,1,403,72.45,5227,728.17,Frecuente,8.1,11,2,0,0.032
2022-12-17,Keyboard,Accessories,South,4,2108,375.62,5545,796.87,Frecuente,9.3,2,4,0,0.127
2022-09-30,Headphones,Accessories,West,2,1090,296.12,5435,1168.07,Frecuente,9.3,12,3,0,0.054
2022-11-06,Keyboard,Accessories,North,7,1274,317.92,799,1466.71,Premium,7.6,3,4,1,0.122
2024-04-11,Mouse,Accessories,South,3,1056,70.54,5327,677.66,Nuevo,9.1,14,2,1,0.071
2023-06-01,Mouse,Accessories,North,9,5247,921.09,9399,526.63,Frecuente,6.8,13,2,1,0.011
2023-11-06,Mouse,Accessories,West,7,6006,1595.22,4648,572.91,Ocasional,8.0,7,4,1,0.054
2024-01-18,Monitor,Accessories,West,5,5415,1261.65,3130,218.16,Frecuente,6.5,11,1,0,0.024
2022-02-24,Smartphone,Electronics,West,1,632,81.54,9950,459.47,Frecuente,7.7,10,1,0,0.104
2024-01-31,Printer,Office,West,8,6160,947.96,1440,147.94,Frecuente,8.1,11,1,0,0.137
2023-05-26,Printer,Office,South,1,857,172.91,5119,653.28,Frecuente,6.3,1,2,0,0.114
2023-01-28,Tablet,Electronics,East,1,169,22.99,5369,267.69,Ocasional,7.9,2,1,1,0.117
2023-10-01,Tablet,Electronics,West,7,1463,175.13,5040,532.68,Nuevo,8.6,13,4,0,0.129
2022-12-18,Camera,Electronics,East,8,7528,1283.07,9256,1194.5,Frecuente,8.5,11,4,1,0.116
2022-12-24,Smartwatch,Electronics,West,2,1158,227.61,4506,383.97,Nuevo,6.2,9,4,0,0.085
2022-06-17,Monitor,Accessories,West,4,200,20.25,9746,925.6,Ocasional,6.4,5,2,0,0.107
2023-01-01,Smartphone,Electronics,West,2,1514,180.67,1134,1353.75,Ocasional,7.4,6,1,1,0.062
2024-07-07,Smartwatch,Electronics,South,7,2632,738.93,7472,859.06,Frecuente,9.4,6,3,0,0.011
2022-07-31,Keyboard,Accessories,North,1,358,77.84,6133,306.81,Premium,9.5,7,3,1,0.106
2023-06-04,Camera,Electronics,East,8,2360,653.3,2785,530.25,Nuevo,7.2,9,2,0,0.108
2023-08-29,Keyboard,Accessories,South,5,5275,594.29,2665,893.75,Ocasional,8.9,11,3,0,0.034
2023-04-06,Monitor,Accessories,East,9,1719,251.85,7336,769.78,Frecuente,8.3,6,2,0,0.143
2023-02-04,Smartphone,Electronics,West,6,1956,434.03,6557,239.96,Ocasional,9.9,12,1,0,0.008
2022-08-27,Keyboard,Accessories,West,3,1875,152.07,6306,681.26,Frecuente,6.4,2,3,1,0.11
2022-06-13,Monitor,Accessories,South,4,984,157.72,982,823.74,Ocasional,8.2,12,2,1,0.145
2023-08-20,Camera,Electronics,South,4,3616,789.63,6179,415.65,Frecuente,8.4,10,3,1,0.046
2024-10-18,Tablet,Electronics,West,5,4560,1180.8,9823,926.42,Nuevo,7.2,8,4,0,0.137
2024-09-14,Smartphone,Electronics,West,8,7496,2019.32,664,123.84,Frecuente,6.2,6,3,1,0.124
2022-08-17,Camera,Electronics,North,5,5070,889.97,4955,518.18,Premium,6.2,6,3,0,0.112
2022-04-21,Smartwatch,Electronics,North,5,4505,1351.28,5196,1210.33,Ocasional,7.8,6,2,0,0.143
2022-01-13,Tablet,Electronics,South,2,1916,503.83,9019,403.74,Frecuente,8.8,14,1,1,0.098
2024-08-28,Camera,Electronics,West,7,8113,1103.57,3187,915.66,Nuevo,8.8,1,3,1,0.074
2022-08-13,Laptop,Electronics,North,9,1809,392.44,5017,626.84,Ocasional,6.7,9,3,1,0.101
2023-09-01,Laptop,Electronics,South,3,1227,229.75,7313,488.36,Frecuente,9.4,14,3,1,0.062
2023-07-20,Laptop,Electronics,South,6,2040,124.65,1073,1375.87,Frecuente,7.5,8,3,0,0.049
2022-12-22,Tablet,Electronics,West,6,6324,629.2,8110,528.03,Nuevo,9.9,9,4,0,0.012
2023-03-25,Printer,Office,North,3,2724,521.24,8311,370.28,Ocasional,6.5,9,1,0,0.057
2023-05-14,Laptop,Electronics,South,1,1188,110.32,7336,1365.77,Nuevo,9.3,8,2,0,0.12
2024-01-23,Keyboard,Accessories,East,8,8776,1561.07,6657,1124.0,Premium,9.6,9,1,0,0.142
2023-03-25,Laptop,Electronics,South,9,5553,1432.76,7602,1029.06,Nuevo,9.3,13,1,0,0.146
2022-08-27,Smartphone,Electronics,South,2,970,262.19,7926,93.31,Ocasional,9.2,10,3,0,0.031
2022-07-15,Keyboard,Accessories,South,5,940,56.7,9082,214.18,Ocasional,7.4,12,3,0,0.086
2024-07-08,Printer,Office,East,1,1175,171.51,4567,964.74,Frecuente,8.9,8,3,1,0.086
2022-11-07,Laptop,Electronics,East,9,4860,1425.54,4832,329.96,Premium,8.3,11,4,0,0.026
2022-10-18,Headphones,Accessories,North,1,987,207.69,6560,353.94,Nuevo,7.7,13,4,0,0.087
2024-05-17,Camera,Electronics,East,7,2968,485.13,2334,1173.13,Nuevo,10.0,3,2,0,0.054
2022-03-09,Mouse,Accessories,East,3,2172,364.77,8634,443.17,Frecuente,7.2,13,1,0,0.141
2022-01-01,Headphones,Accessories,South,7,3941,628.96,7819,125.95,Nuevo,7.7,10,1,0,0.038
2022-06-22,Headphones,Accessories,North,7,2261,566.36,6495,73.92,Frecuente,9.6,7,2,0,0.125
2022-07-15,Smartwatch,Electronics,West,9,8802,2519.93,3365,675.9,Frecuente,7.2,11,3,1,0.135
2023-03-15,Printer,Office,South,5,3025,172.43,3802,933.35,Premium,6.6,3,1,1,0.11
2022-01-16,Printer,Office,North,4,4428,600.55,4632,1305.95,Frecuente,7.2,10,1,0,0.032
2024-10-28,Mouse,Accessories,West,9,7344,1417.84,6794,183.99,Premium,9.0,9,4,0,0.039
2024-08-23,Keyboard,Accessories,East,4,2236,167.78,7891,311.08,Frecuente,9.4,13,3,0,0.146
2024-11-24,Smartphone,Electronics,South,8,536,57.08,6882,804.1,Premium,6.5,9,4,0,0.011
2024-10-20,Monitor,Accessories,North,5,1980,249.22,9334,558.88,Ocasional,8.5,8,4,0,0.018
2022-01-26,Printer,Office,East,6,2100,202.86,9625,734.16,Ocasional,8.3,8,1,1,0.147
2023-04-16,Smartwatch,Electronics,West,3,1497,122.76,7196,1387.7,Ocasional,8.7,8,2,0,0.117
2024-07-18,Laptop,Electronics,North,6,4200,1013.7,4023,826.44,Frecuente,8.7,13,3,0,0.112
2022-11-21,Headphones,Accessories,South,2,1242,191.82,6191,634.38,Ocasional,9.8,11,4,1,0.024
2022-11-29,Smartwatch,Electronics,South,5,1570,312.81,4538,1484.37,Frecuente,7.4,2,4,0,0.073
2023-07-01,Monitor,Accessories,East,4,428,86.62,6476,116.52,Ocasional,7.2,8,3,0,0.126
2023-02-02,Printer,Office,South,1,914,270.74,8215,1399.53,Ocasional,8.3,5,1,0,0.049
2024-12-13,Tablet,Electronics,North,3,465,98.93,4008,762.46,Frecuente,7.7,3,4,0,0.029
2022-08-27,Smartwatch,Electronics,North,2,1062,83.49,5304,765.56,Premium,7.9,13,3,0,0.002
2022-05-26,Camera,Electronics,South,8,8720,1984.11,933,1384.51,Ocasional,6.3,13,2,1,0.093
2024-02-04,Mouse,Accessories,South,6,1308,343.61,7497,770.84,Nuevo,6.6,14,1,0,0.044
2024-12-12,Headphones,Accessories,South,9,8514,1291.97,5153,668.84,Ocasional,9.7,6,4,1,0.13
2023-02-07,Tablet,Electronics,North,2,1212,151.07,4867,423.28,Nuevo,6.3,6,1,0,0.043
2023-04-24,Headphones,Accessories,West,4,2576,503.57,5558,995.05,Nuevo,8.4,11,2,1,0.023
2023-09-26,Keyboard,Accessories,East,8,4800,606.19,2547,863.07,Frecuente,9.0,3,3,0,0.144
2022-10-02,Smartwatch,Electronics,East,5,1440,274.54,6180,337.23,Ocasional,6.0,1,4,0,0.145
2022-09-12,Smartwatch,Electronics,North,9,10251,737.45,7579,1069.93,Frecuente,6.9,6,3,0,0.103
2023-01-18,Smartphone,Electronics,North,7,3038,570.98,3821,973.25,Frecuente,7.5,9,1,0,0.139
2022-11-24,Monitor,Accessories,West,9,6993,1945.56,1745,608.05,Frecuente,8.0,7,4,0,0.024
2024-03-07,Monitor,Accessories,East,4,1632,247.88,4174,26.51,Nuevo,7.4,3,1,0,0.069
2024-10-07,Keyboard,Accessories,East,9,5706,1704.8,2386,680.94,Ocasional,8.6,8,4,1,0.031
2022-08-29,Camera,Electronics,North,9,9657,1187.22,4052,28.97,Frecuente,6.9,14,3,0,0.072
2022-01-31,Smartwatch,Electronics,East,5,4405,450.83,6454,131.0,Frecuente,6.1,4,1,0,0.119
2023-12-14,Keyboard,Accessories,East,4,1720,360.78,1577,657.3,Frecuente,6.0,6,4,1,0.127
2023-08-13,Camera,Electronics,South,7,4557,234.62,7599,141.24,Ocasional,7.4,5,3,0,0.001
2024-12-12,Headphones,Accessories,West,7,2380,431.43,2633,427.98,Nuevo,7.4,5,4,0,0.058
2022-02-11,Headphones,Accessories,North,8,456,74.99,8999,990.13,Frecuente,9.8,10,1,1,0.149
2023-11-16,Camera,Electronics,East,6,6534,355.03,7458,476.75,Frecuente,6.2,6,4,1,0.088
2022-03-04,Smartphone,Electronics,North,6,3456,307.46,3089,1496.52,Ocasional,8.1,9,1,0,0.044
2022-06-29,Keyboard,Accessories,West,9,8163,2352.46,5850,1376.13,Frecuente,8.3,1,2,0,0.058
2023-08-28,Headphones,Accessories,North,6,4656,601.71,1551,886.26,Ocasional,8.8,10,3,0,0.048
2022-09-16,Smartphone,Electronics,West,2,966,241.54,1447,1451.08,Premium,8.6,2,3,0,0.067
2022-12-02,Mouse,Accessories,East,4,2580,669.67,9582,1304.67,Frecuente,6.0,6,4,1,0.067
2022-10-02,Camera,Electronics,South,9,8127,1906.5,8123,491.97,Frecuente,8.5,13,4,1,0.076
2022-05-19,Smartwatch,Electronics,South,4,2128,614.05,1967,1129.4,Nuevo,7.3,5,2,0,0.07
2022-06-05,Smartphone,Electronics,South,9,6417,1100.52,3185,222.51,Frecuente,9.1,10,2,0,0.077
2022-06-11,Keyboard,Accessories,East,7,3997,494.78,2377,1033.14,Frecuente,6.8,5,2,1,0.004
2023-03-14,Laptop,Electronics,West,1,879,149.52,4254,746.8,Ocasional,8.9,13,1,0,0.008
2023-11-17,Laptop,Electronics,North,3,2415,538.39,3267,44.9,Nuevo,8.5,14,4,1,0.056
2024-09-27,Camera,Electronics,West,4,1064,314.84,3616,425.86,Frecuente,8.6,13,3,0,0.133
2022-02-17,Mouse,Accessories,South,4,1156,326.92,5529,1433.97,Premium,6.7,6,1,0,0.119
2022-05-12,Smartphone,Electronics,North,1,1184,218.27,2296,487.43,Ocasional,8.7,5,2,0,0.017
2022-02-05,Keyboard,Accessories,South,3,1950,211.16,8886,288.55,Frecuente,8.9,9,1,1,0.074
2022-08-29,Laptop,Electronics,South,4,1088,295.09,7412,297.55,Ocasional,8.0,12,3,0,0.091
2023-12-04,Printer,Office,South,6,4380,522.3,7725,729.24,Frecuente,7.4,8,4,1,0.072
2024-04-20,Camera,Electronics,South,1,998,196.17,2110,1267.12,Premium,6.7,11,2,0,0.105
2024-05-25,Smartphone,Electronics,East,6,5766,675.17,7227,1141.84,Frecuente,7.2,13,2,0,0.15
2024-10-09,Tablet,Electronics,West,6,3120,274.65,8444,666.54,Ocasional,9.1,11,4,0,0.014
2022-03-07,Printer,Office,East,7,637,68.11,2164,328.92,Frecuente,7.6,6,1,0,0.077
2023-10-26,Laptop,Electronics,West,6,3306,697.74,7637,88.18,Frecuente,8.8,4,4,0,0.077
2022-05-31,Monitor,Accessories,South,6,7020,726.72,3897,704.69,Frecuente,9.0,7,2,0,0.084
2022-09-16,Camera,Electronics,South,7,5971,502.14,7982,1225.87,Ocasional,8.7,9,3,0,0.025
2023-11-22,Laptop,Electronics,North,2,750,77.68,5044,1099.93,Premium,8.7,12,4,0,0.096
2024-04-26,Tablet,Electronics,North,3,2379,523.0,8120,624.73,Ocasional,8.4,5,2,1,0.007
2022-08-21,Camera,Electronics,North,1,699,108.94,1900,900.16,Ocasional,8.1,3,3,1,0.111
2023-01-16,Camera,Electronics,West,9,6876,1895.24,4196,665.64,Frecuente,6.8,5,1,0,0.099
2022-02-02,Monitor,Accessories,North,8,1800,494.02,3097,876.94,Nuevo,9.4,9,1,0,0.05
2024-07-11,Tablet,Electronics,South,5,1255,236.25,2859,785.91,Nuevo,9.9,4,3,1,0.148
2022-06-04,Smartwatch,Electronics,East,9,1998,343.58,3429,1027.83,Frecuente,7.9,6,2,0,0.124
2022-11-26,Headphones,Accessories,East,1,307,80.19,4133,771.41,Premium,9.7,4,4,1,0.081
2024-06-25,Printer,Office,West,1,235,54.87,1709,1412.1,Frecuente,10.0,14,2,0,0.149
2023-11-01,Monitor,Accessories,South,6,1506,407.73,7217,653.48,Frecuente,7.9,8,4,1,0.125
2024-10-26,Tablet,Electronics,North,8,2464,216.51,5727,43.56,Ocasional,8.9,11,4,0,0.021
2023-05-12,Smartwatch,Electronics,South,2,322,42.03,8378,369.83,Nuevo,8.6,8,2,0,0.089
2023-03-04,Printer,Office,West,4,1100,100.02,7197,760.9,Nuevo,6.9,1,1,0,0.087
2022-03-08,Keyboard,Accessories,South,4,2188,265.54,1915,820.05,Frecuente,6.2,4,1,0,0.098
2023-12-22,Printer,Office,West,9,2934,473.34,1164,837.53,Frecuente,7.8,12,4,0,0.141
2022-11-04,Headphones,Accessories,South,8,9224,514.06,4516,1077.54,Premium,9.1,8,4,1,0.074
2022-12-15,Monitor,Accessories,East,4,2436,142.81,5070,426.48,Ocasional,7.3,10,4,0,0.012
2022-09-23,Smartwatch,Electronics,West,4,972,97.55,2782,1004.06,Premium,9.1,11,3,0,0.072
